player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Jonas Thorsen,64,65,62,62,56,59,60,54,55,48,48,38,35,59,60,35,61,58,47,57,60,60,63,62,78,87,68,58,3
Ken Gipson,74,75,69,72,55,55,46,42,31,44,28,26,36,37,46,31,56,40,41,56,58,59,63,62,82,62,61,59,0
Gökhan Gül,64,62,67,67,56,52,47,29,21,39,23,22,39,36,28,37,58,49,31,60,61,59,61,61,83,64,67,51,0
Daan Heymans,64,64,62,59,56,64,52,50,52,55,56,48,50,59,51,54,63,60,53,48,55,42,53,49,62,62,62,54,3
Samy Bourard,68,53,70,75,53,64,53,44,54,53,58,49,49,60,39,52,67,64,61,19,43,24,16,14,62,32,49,43,4
Greg Leigh,77,80,57,70,56,57,56,64,45,44,50,30,39,52,52,35,51,51,34,61,59,63,61,58,63,59,70,53,3
Olivier Rommens,66,67,76,77,48,62,50,48,44,47,48,35,38,51,45,34,64,63,32,55,44,64,62,58,63,73,53,54,3
Brian Koglin,66,69,60,57,56,54,56,19,17,30,22,20,24,38,49,21,52,45,30,56,58,60,64,54,79,54,69,52,0
Davide Cinaglia,34,54,58,70,68,55,64,28,22,40,36,36,31,38,47,18,53,38,27,65,63,61,65,71,75,63,76,64,0
Egzon Binaku,72,76,63,59,54,64,50,48,39,49,39,39,34,47,49,32,59,48,45,55,55,63,60,58,69,70,65,45,3
Jong Min Kim,64,67,68,64,57,57,52,64,61,59,49,45,58,48,33,28,47,25,32,17,62,32,14,12,66,48,72,37,4
Maximilian Thalhammer,53,55,53,51,58,65,48,48,32,57,49,38,40,52,53,42,67,66,44,59,62,54,56,53,54,65,74,58,3
Sven Kopp,53,36,31,29,57,48,43,26,18,34,15,23,30,33,40,22,49,35,27,52,64,62,60,56,39,51,89,57,0
Bartlomiej Urbanski,61,56,74,77,55,61,61,41,45,59,36,40,46,64,56,47,69,65,44,60,56,60,63,61,61,59,53,66,3
Jordan Allen,65,72,77,70,60,64,57,59,54,54,49,39,50,58,53,43,62,55,49,60,52,53,59,59,72,58,61,70,3
Ryo Hatsuse,70,73,57,71,57,56,42,47,28,31,30,30,33,36,55,34,53,29,31,59,56,59,62,64,72,59,58,51,0
Abdoulaye Sissako,72,67,63,62,62,63,57,52,49,56,54,39,44,50,42,39,65,60,50,60,59,62,62,61,67,66,56,67,3
Josh Ruffels,54,54,72,70,61,64,61,55,43,60,46,39,33,60,52,60,67,63,51,55,44,56,50,52,52,60,67,53,3
Bismar Córdoba,62,68,59,65,57,65,53,59,58,53,59,38,48,46,59,38,67,53,47,24,31,23,27,20,49,65,63,26,4
Kyohei Yoshino,65,69,38,61,48,31,52,29,20,35,15,23,32,30,28,23,42,29,29,57,56,59,63,62,75,53,76,64,0
Sho Sasaki,70,71,72,73,57,57,57,29,29,42,17,42,38,37,66,29,54,42,61,62,62,66,64,59,89,30,56,62,0
José Quiñones,69,74,66,60,55,48,41,40,29,31,34,29,35,45,56,30,55,43,34,58,49,61,61,66,74,68,63,58,0
Thomas Robinet,70,68,73,68,61,59,55,55,60,63,52,54,65,57,62,32,62,52,42,19,60,49,12,14,73,63,74,41,4
Alexandar Borkovic,59,54,60,56,49,49,54,31,31,45,28,32,42,38,40,28,59,51,33,51,55,64,64,62,84,54,71,51,0
Ryan Harley,52,52,76,79,61,63,62,55,58,67,60,59,63,64,57,66,63,62,55,49,54,47,53,50,82,71,59,55,1
Callum Brittain,76,80,77,73,55,59,50,49,48,49,45,41,50,50,60,48,61,50,47,53,45,57,61,57,50,68,63,52,3
Ryohei Yamazaki,72,68,64,71,55,63,57,61,64,65,62,63,69,49,53,39,58,35,47,13,61,26,12,18,55,63,68,29,4
Jeong Su Park,70,65,62,35,59,58,42,44,21,23,20,20,39,34,31,31,66,58,28,63,51,60,58,45,64,62,79,67,0
Masashi Kamekawa,77,74,70,69,59,56,57,35,29,46,32,26,26,29,56,29,52,41,44,54,60,51,59,55,49,83,63,65,0
Silas Gnaka,72,74,79,69,56,57,62,35,12,42,21,31,36,48,47,26,59,65,27,57,56,58,60,62,71,62,59,65,0
Akihiro Hyodo,56,55,45,64,68,60,58,54,55,65,54,63,56,65,49,65,63,59,66,71,65,54,46,39,68,49,64,66,3
Makoto Kakuda,52,40,51,47,64,44,56,42,26,43,34,32,42,35,38,35,59,51,30,63,61,63,57,52,53,49,72,61,0
Jan Bamert,60,51,54,61,53,54,55,37,23,30,24,31,39,34,41,32,49,34,33,54,57,62,65,60,86,57,71,57,0
Mariusz Pawelec,64,37,65,71,52,60,62,51,41,44,55,49,42,40,50,46,61,55,36,71,53,56,66,70,77,61,67,70,3
Leo Bengtsson,84,80,70,76,61,60,50,56,53,46,43,47,56,57,54,39,52,48,50,33,35,45,31,28,57,67,47,45,4
Andreas Bruhn,67,63,72,71,54,67,56,53,54,53,49,45,48,58,51,51,63,53,50,26,45,28,39,45,55,60,59,40,4
Marvin Egho,77,75,79,73,58,62,47,59,60,58,44,56,58,44,60,42,55,42,63,29,55,24,30,35,46,53,75,44,4
Ibrahim Hajtic,49,54,50,45,50,38,43,23,19,42,22,18,33,30,21,26,45,40,24,57,60,60,64,58,48,47,83,62,0
Enis Bytyqi,85,83,79,73,61,58,48,59,62,61,55,45,54,56,55,33,57,47,37,18,43,26,17,18,80,54,53,26,4
Max Barnofsky,55,54,51,45,44,46,57,24,30,58,34,24,38,34,28,22,45,35,25,55,62,50,64,57,72,68,78,80,0
Anton-Leander Donkor,72,75,64,69,55,61,50,57,60,70,55,57,50,51,58,49,56,44,60,26,54,36,29,28,55,60,71,41,4
Casper Höjer Nielsen,75,77,65,69,53,59,56,48,31,69,56,38,50,51,64,58,56,49,52,52,41,58,62,57,75,67,71,47,3
Lukas Scherff,84,79,80,77,56,61,63,54,41,47,40,33,35,51,57,34,44,39,34,47,38,31,60,63,72,81,65,72,3
Sebastian Klaas,74,67,71,72,54,64,50,45,42,40,32,31,38,67,59,55,67,56,55,42,25,35,34,31,68,67,39,44,4
Tobias Warschewski,63,70,69,65,59,60,57,57,65,63,59,51,60,48,37,40,44,39,48,23,60,35,14,13,67,60,70,50,4
Lucas Cueto,91,85,85,82,55,63,62,55,52,63,61,56,56,53,53,53,52,40,56,25,45,38,30,35,72,56,32,39,4
Jeremias Lorch,63,66,58,56,55,61,48,50,34,51,41,44,52,51,58,36,58,50,44,59,58,57,60,59,57,86,71,60,3
Azar Karadas,38,45,55,52,50,58,71,57,54,74,45,67,56,50,54,23,62,55,45,51,79,58,56,49,74,32,86,76,3
Henrik Kjelsrud Johansen,62,59,64,58,57,61,54,63,60,63,43,54,55,45,27,32,51,31,33,22,66,31,45,28,83,74,79,70,4
Stefan Mladenovic,90,91,84,76,58,60,59,55,55,55,47,52,50,46,54,42,51,46,53,22,35,32,31,29,35,65,55,50,4
Markus Kaasa,71,69,80,80,62,64,60,59,45,50,39,52,45,62,49,48,63,59,56,50,49,48,53,50,52,66,50,40,3
Will Aimson,55,58,58,64,53,39,41,22,27,51,26,26,42,29,25,34,51,34,28,57,57,64,61,60,81,60,70,54,0
Tom Miller,63,51,67,75,57,58,56,50,45,57,51,45,52,55,57,46,62,58,47,58,56,62,60,59,90,74,58,66,3
Callum Styles,66,65,85,93,56,68,65,59,58,56,57,53,50,67,42,33,67,60,54,31,41,50,42,26,58,63,46,38,4
Valentino Müller,70,70,74,79,63,63,58,53,42,52,46,30,44,64,58,45,65,56,46,61,50,53,59,53,71,70,50,61,3
Stefan Gartenmann,53,62,47,57,54,55,64,43,22,54,32,27,37,43,65,28,54,59,30,56,60,69,63,65,73,59,73,61,0
Mauro Laínez,64,65,61,78,52,60,55,57,54,53,51,48,52,53,56,44,69,59,41,66,60,57,60,57,63,65,49,67,3
Scott Tanser,76,75,71,78,57,59,61,51,45,47,50,39,61,55,60,55,55,53,53,55,50,58,56,58,71,67,62,45,3
Patrick Kpozo,76,81,78,76,54,62,53,52,29,41,32,35,37,55,61,45,60,59,54,52,41,50,60,57,76,74,72,51,3
Malaury Martin,32,40,63,67,59,59,55,53,54,60,67,45,68,61,63,68,65,64,64,56,58,46,62,61,60,64,54,43,3
David Douline,52,50,54,60,63,62,52,44,49,61,53,48,47,53,47,37,64,59,45,57,58,52,64,64,58,59,64,63,3
Shawn McCoulsky,91,88,72,69,55,55,49,56,58,60,52,44,59,40,29,30,45,29,40,14,58,20,14,14,77,65,74,58,4
Wesley Jobello,65,66,64,62,58,61,51,52,63,68,60,64,64,55,55,42,59,43,54,29,62,22,17,19,57,60,57,39,4
Tomasz Mokwa,69,65,64,64,54,61,54,58,47,41,47,43,37,52,65,33,60,63,33,57,50,52,62,60,64,70,59,50,3
Damian Byrtek,65,70,44,34,64,30,56,50,12,23,23,24,34,54,34,40,33,39,32,57,65,58,56,61,31,75,86,80,0
Scott Boyd,29,52,50,30,47,56,62,12,49,48,21,55,41,48,45,45,54,56,49,61,62,50,63,57,46,59,79,65,0
Dominic Thomas,69,69,79,89,57,57,59,53,50,59,45,54,49,59,62,64,63,54,63,53,49,45,55,56,47,66,54,54,3
Magnus Christensen,63,65,66,66,58,61,55,48,44,56,42,43,48,58,56,44,65,62,37,62,61,60,66,60,70,70,71,52,3
Yannick Schmid,58,59,51,69,55,38,55,31,28,36,29,29,33,39,28,29,43,42,32,62,67,62,61,62,74,63,67,53,0
Connor Randall,67,64,49,57,57,61,60,50,44,49,58,59,56,54,63,32,66,65,52,54,42,62,64,63,39,55,70,70,3
Stephen Dooley,73,71,67,62,53,62,53,50,58,55,53,57,57,52,64,56,57,56,56,40,43,36,38,34,48,47,41,36,4
Joe Thompson,81,81,94,82,51,60,46,58,54,52,34,37,45,50,62,38,57,49,55,23,35,38,28,20,71,71,59,56,4
Seon Ho Jung,56,42,70,62,63,58,45,63,53,57,61,59,46,54,61,42,66,56,51,62,57,54,59,48,44,61,68,62,3
Jae Moon Ryu,64,64,56,61,59,57,53,51,39,52,47,41,50,65,40,38,68,65,42,54,51,51,43,44,53,71,61,43,3
Young Sin Kim,66,71,70,72,59,64,50,45,66,60,62,48,59,57,61,59,58,60,55,24,51,31,28,26,67,67,34,58,4
Mohammed Majrashi,69,65,65,48,56,63,45,54,58,67,55,66,49,41,48,23,56,43,40,12,50,12,27,30,86,67,80,56,4
Fabian Benko,65,62,68,69,56,66,54,53,39,63,65,58,52,57,47,51,65,63,66,53,55,23,48,53,59,54,55,51,4
Philipp Wiesinger,65,70,51,66,54,60,63,56,19,39,42,37,37,45,56,22,60,58,29,57,59,56,63,59,73,67,72,53,0
Tobias Svendsen,83,68,94,93,62,64,65,62,37,52,36,56,46,62,55,40,64,58,59,60,36,55,53,48,69,55,52,72,3
Kamil Pestka,72,71,67,62,61,54,51,43,14,32,21,31,35,53,59,25,62,52,41,59,46,57,61,58,33,64,64,41,0
Diego Gustavo Ferraresso Scheda,71,56,69,69,61,58,55,34,21,23,29,32,49,47,50,38,61,54,25,62,45,54,70,68,57,48,68,61,0
Jeong Bin Lee,70,75,68,71,59,60,53,62,56,51,43,44,42,62,58,57,62,56,57,47,47,38,40,40,59,59,53,59,4
Dong Yun Jeong,66,67,65,60,61,57,46,50,27,35,26,23,52,44,63,48,61,57,44,57,44,55,62,59,55,67,67,48,3
Hussain Al Shuwaysh,45,42,58,50,55,53,50,28,18,34,24,28,33,34,48,28,54,38,30,56,57,55,60,55,79,73,85,60,0
Mohammed Mohsen Harzan,75,76,78,64,55,59,51,53,43,49,35,48,45,53,51,32,64,57,38,45,43,29,41,49,58,66,47,56,4
Yahya Otayn,61,69,72,68,56,58,55,33,24,46,35,22,35,53,36,29,59,56,24,59,56,54,65,59,87,71,76,71,0
Saqer Otayf,61,59,68,69,62,63,60,63,62,52,60,56,63,55,51,31,65,62,42,40,45,35,17,13,60,65,66,52,4
Arvid Brorsson,58,56,51,53,55,45,52,20,15,28,22,25,29,33,34,27,45,48,30,57,65,62,62,59,55,63,74,56,0
Maziar Kouhyar,75,76,78,78,51,59,58,54,52,52,45,47,54,58,55,41,58,53,53,40,43,42,49,43,55,72,54,41,4
Mathew Stevens,66,69,68,67,56,58,60,61,64,58,51,56,63,43,38,33,45,41,50,20,56,18,16,11,68,60,70,48,4
Tyler Denton,78,78,76,75,59,61,56,49,46,58,43,39,56,55,61,44,58,55,53,56,43,48,62,59,58,62,59,54,3
Joe Partington,64,64,57,69,47,61,59,47,33,37,35,36,30,64,61,30,63,59,56,59,62,53,66,61,75,61,75,63,3
Mario Piccinocchi,61,58,80,91,58,68,55,60,40,65,46,48,55,58,51,43,67,65,42,55,54,53,52,54,73,62,56,68,3
Felicio Brown Forbes,68,71,58,54,63,67,60,58,53,60,42,41,56,59,63,49,56,47,47,55,59,50,58,58,68,70,74,59,3
Scott Galloway,76,75,71,63,59,58,56,53,35,40,41,23,39,40,61,22,56,46,42,57,50,56,57,57,77,67,68,45,3
Majed Hazazi,87,79,74,74,57,49,55,58,36,46,48,59,36,40,59,47,56,56,59,55,41,48,60,57,70,80,57,62,3
Abdullah Al Ammar,71,73,69,78,60,64,56,67,59,59,49,42,43,57,63,43,66,62,53,45,51,56,62,53,66,72,64,38,3
Darren Oldaker,70,70,66,64,59,63,48,49,34,64,56,43,38,65,50,66,65,67,72,30,43,40,31,32,66,72,62,44,4
Maxime Biamou,77,77,63,55,41,59,55,61,63,62,42,49,58,48,34,21,38,30,26,17,67,26,21,19,82,67,65,65,4
Dominic Hyam,55,64,59,48,56,42,54,28,23,43,23,25,31,34,28,26,52,44,23,60,61,62,63,60,66,53,63,58,0
Chris O'Grady,57,52,47,42,63,48,64,63,60,67,53,56,65,58,39,35,42,43,44,38,67,33,32,18,83,68,85,80,4
Jonathan Benteke,74,70,72,59,50,57,52,60,63,58,58,61,57,41,54,37,57,53,42,20,63,31,24,23,77,33,68,54,4
Giles Coke,66,68,71,60,63,60,65,58,51,69,62,60,66,60,54,48,64,62,60,50,54,58,61,59,64,60,74,55,3
Lachlan Jackson,57,62,42,39,47,39,53,21,21,35,25,21,36,28,22,23,41,33,26,52,59,61,62,60,83,66,87,54,0
Hassan Al Habib,55,64,64,52,55,58,55,56,57,64,58,44,35,55,51,61,63,61,53,57,63,57,58,62,63,83,73,71,3
Wilfrido de la Rosa,89,82,91,91,59,63,47,57,60,65,54,48,58,43,34,26,43,34,33,19,51,42,16,13,83,68,40,30,4
Santiago Ruiz,71,73,65,60,51,51,57,44,31,31,24,30,40,50,60,30,39,34,34,66,58,65,61,55,62,68,70,54,0
Nelson Lemus,59,63,56,59,58,51,49,44,36,44,49,33,37,37,63,28,52,59,53,63,61,60,63,64,57,56,76,57,0
Diego Moreno,53,69,70,69,59,58,60,58,58,61,59,49,42,59,37,40,64,65,48,51,46,65,43,22,52,73,69,54,4
Adil Nabi,65,61,75,69,57,63,59,64,59,60,57,55,61,57,50,66,60,45,61,38,55,24,17,17,67,61,61,67,4
Dougie Imrie,74,68,89,79,61,59,55,62,54,62,55,53,66,55,57,57,57,47,55,32,38,48,42,38,73,68,67,79,1
Adam Ryczkowski,73,75,77,74,53,64,55,62,58,57,54,37,53,51,59,43,57,47,55,19,54,35,28,23,66,57,61,28,4
Sofien Moussa,60,57,54,47,59,54,44,59,60,64,56,49,52,43,32,31,54,28,35,10,62,17,12,19,77,69,83,82,4
Philipp Erhardt,60,39,64,58,49,65,62,44,33,55,50,29,38,46,48,30,61,59,48,63,66,55,59,56,78,70,68,71,3
Francisco José Sánchez Rodriguez,69,73,61,70,55,59,65,54,49,56,47,32,37,48,62,30,60,54,37,57,57,56,60,62,70,66,64,62,3
Faith Friday Obilor,58,66,49,46,55,44,55,26,19,32,19,22,36,30,27,29,42,49,23,54,63,56,55,62,67,51,86,72,0
Christopher Hamilton,92,91,73,61,54,55,53,54,56,60,53,46,52,48,55,34,53,47,45,53,51,56,51,50,61,72,66,48,3
Adam Berry,65,68,74,75,64,55,52,49,39,53,32,33,48,52,44,34,58,52,41,62,46,57,56,55,77,83,74,68,3
Niclas Erlbeck,66,65,67,65,53,64,60,47,50,73,54,42,45,63,43,47,66,61,46,56,54,50,51,46,64,61,68,48,3
Firat Sucsuz,78,73,82,78,52,58,51,54,44,41,50,31,38,49,63,65,64,59,68,57,45,53,59,57,73,67,58,48,3
Joe Pigott,59,67,75,66,56,60,57,64,61,60,55,60,58,45,32,30,40,36,36,21,58,28,16,21,70,55,74,34,4
Jake Hessenthaler,73,72,72,69,62,62,52,48,41,66,61,51,39,57,57,61,67,59,63,57,49,55,53,49,76,72,62,70,3
Jordan Cook,74,72,88,81,55,59,51,62,57,55,57,54,60,57,58,53,61,55,61,19,57,55,40,35,64,77,60,44,4
Hatim Belal Mahmoud,52,52,48,70,56,56,50,37,34,51,55,36,37,52,44,28,61,54,29,62,55,60,62,57,74,71,70,67,0
Kelvin Etuhu,57,61,32,76,60,60,62,59,61,60,55,47,60,65,62,32,61,62,35,49,53,57,61,59,43,58,77,66,3
Ricky Miller,74,78,71,70,64,54,55,58,65,63,61,52,51,60,38,35,47,43,45,37,50,24,45,43,84,56,61,62,4
Joe Davis,52,55,75,66,53,43,56,30,19,32,21,22,33,36,25,23,38,32,27,57,55,69,59,63,70,57,72,59,0
Nathan Smith,59,60,51,57,49,30,57,22,24,31,19,28,32,26,28,24,30,24,29,60,62,65,64,60,78,79,70,67,0
Kaiyne Woolery,90,88,68,74,59,58,54,56,63,52,48,41,61,49,55,32,45,39,48,14,54,17,14,15,64,70,61,33,4
Jak McCourt,67,69,55,73,59,61,53,48,46,72,60,47,46,58,50,53,63,61,52,59,50,55,61,63,65,75,63,80,3
Josh Payne,66,63,85,64,50,63,58,47,48,66,59,51,64,63,60,64,62,64,60,55,50,52,51,54,78,83,66,70,3
Davud Tuma,85,86,73,72,43,60,51,54,52,58,43,47,46,47,59,38,58,49,39,24,36,25,28,25,64,60,58,30,4
James Wallace,49,55,62,62,60,61,55,52,55,64,62,63,47,67,66,42,64,62,36,61,54,63,53,40,60,50,63,63,3
Alex Nicholls,78,76,78,83,69,56,53,67,60,47,44,55,56,57,42,42,53,41,54,23,59,36,38,36,88,76,61,64,4
Kunimitsu Sekiguchi,76,76,74,78,54,66,45,61,49,52,32,36,47,44,55,52,56,50,58,15,38,27,27,23,34,58,46,50,4
George Ray,65,61,59,72,53,47,49,12,15,20,19,18,28,17,15,12,32,31,16,54,62,61,62,61,85,66,74,55,0
Brad Walker,66,68,76,74,53,61,68,58,56,61,67,56,54,61,43,57,61,61,57,58,48,51,53,56,60,69,74,62,3
Eddie Nolan,68,64,70,57,60,55,52,51,35,43,39,22,41,43,58,40,55,50,45,57,55,64,58,58,66,75,68,60,3
Liam Grimshaw,63,62,66,69,59,64,54,44,38,58,39,34,50,54,47,51,66,62,36,63,52,62,66,65,69,74,75,77,3
Sam Habergham,56,57,64,65,59,56,62,37,27,53,44,37,65,42,64,65,56,53,59,57,56,62,61,57,76,74,66,53,3
Tom Pett,75,71,86,79,54,60,60,58,53,57,60,51,56,58,60,56,55,49,59,24,37,48,33,34,65,63,49,35,4
Ronan Murray,84,81,81,87,57,55,55,63,61,58,51,55,67,36,55,65,53,38,61,21,51,20,23,22,83,58,52,18,4
Marcin Warcholak,67,52,56,64,61,49,55,54,26,43,34,21,67,49,50,28,59,56,41,60,48,61,64,68,66,64,71,49,0
Patryk Stepinski,76,70,74,78,56,61,51,46,32,31,34,29,32,66,53,33,53,49,30,52,49,56,62,61,54,80,56,66,3
Peter Wilson,84,82,75,73,55,57,60,63,60,54,51,52,48,50,40,33,48,35,44,17,54,52,18,14,79,70,67,40,4
Oliver Turton,71,70,80,73,43,55,41,53,48,45,31,19,46,59,58,35,64,63,37,52,50,55,62,60,63,87,69,50,3
Janik Jesgarzewski,70,70,65,68,58,61,59,39,40,44,35,38,43,53,49,45,67,56,43,57,50,60,59,55,61,71,62,47,3
Dinny Corcoran,55,55,60,55,59,61,61,63,61,59,59,62,62,59,41,51,59,45,54,23,61,24,27,17,76,65,68,60,4
Aaron Amadi-Holloway,69,70,71,51,49,64,51,56,60,59,49,28,59,46,33,45,58,52,41,48,64,32,52,48,69,65,77,58,4
Alex Fisher,81,77,71,61,44,61,59,60,62,58,50,45,62,43,36,45,49,35,42,16,61,20,21,16,75,73,73,47,4
Diallang Jaiyesimi,84,81,72,68,53,57,56,59,54,53,49,38,52,57,52,55,54,50,58,29,45,25,26,28,62,69,60,44,4
Ryan Brennan,62,58,57,56,59,62,57,56,54,56,59,48,51,58,58,55,62,59,53,53,56,57,60,55,51,65,56,69,3
Steven Beattie,80,79,88,64,58,58,57,58,57,65,54,53,59,52,58,57,57,45,60,51,57,49,59,56,61,69,58,75,3
Garry Buckley,49,48,54,52,52,63,51,67,59,60,57,51,58,60,51,36,64,59,40,53,59,52,57,53,52,53,74,58,3
Christer R. Hansen,62,64,62,71,58,57,56,28,28,62,34,32,26,42,30,30,53,46,37,58,52,55,64,64,72,68,70,63,0
Bradley Halliday,74,74,83,83,56,58,55,53,33,52,38,30,38,55,59,37,59,54,42,60,51,47,57,57,78,78,64,60,3
Mhana Al Enazi,71,71,85,76,56,58,66,48,57,49,44,35,44,54,56,38,62,59,40,58,47,63,60,57,63,64,36,64,3
Fahad Al Johani,77,76,66,66,58,58,59,58,66,62,58,54,64,49,64,53,52,37,47,17,53,34,18,17,59,63,72,56,4
Steven Old,49,54,48,51,58,51,60,17,16,32,15,37,35,52,32,29,50,39,34,65,61,63,56,53,73,64,74,47,0
Liam Shephard,74,71,63,74,52,56,48,38,31,34,23,22,42,42,56,31,54,40,34,57,42,60,65,62,67,71,59,57,0
Nigel Atangana,70,67,67,55,59,61,59,45,43,63,43,44,46,58,48,40,63,58,41,61,62,54,64,62,78,88,76,66,3
William Boyle,59,53,37,57,47,40,53,22,25,37,20,24,41,34,32,27,45,34,26,58,62,57,62,61,71,70,77,59,0
Conor Thomas,69,71,74,73,62,60,66,46,42,56,51,36,47,62,56,48,62,63,38,59,59,54,58,62,60,74,73,61,3
Scot Bennett,40,44,42,48,57,49,50,44,37,48,42,46,39,41,36,30,44,42,33,57,61,63,60,59,62,72,72,59,0
Pádraig Amond,59,58,63,70,57,56,58,60,64,62,59,58,60,51,45,38,47,37,59,29,62,40,22,18,71,63,65,35,4
Jonas Rønningen,69,69,66,57,55,58,46,56,57,69,62,55,53,58,58,58,57,55,37,43,58,47,53,40,65,82,73,56,3
Alex Revell,48,52,44,42,58,48,59,64,64,71,53,60,66,58,55,35,52,23,30,24,64,21,23,22,76,87,76,78,4
Jake Kelly,87,88,88,80,52,58,55,57,57,51,53,45,62,56,54,39,53,41,45,17,52,23,17,17,80,72,52,56,4
Roberto Lopes,44,37,48,47,53,54,59,45,23,43,25,27,39,49,43,28,51,50,36,54,56,61,61,62,62,70,76,67,0
Florian Rüter,81,82,72,75,55,64,59,44,47,58,46,44,49,48,55,56,60,50,55,29,54,36,28,25,58,79,74,58,4
Simone Palombi,66,53,57,59,57,63,55,59,60,61,59,46,52,56,58,49,57,57,47,40,62,19,36,37,59,68,68,50,4
Mathias Bringaker,76,77,75,70,57,63,55,59,62,58,54,50,51,46,45,37,52,49,52,25,48,30,34,30,56,67,54,64,4
Tobias Kainz,68,63,69,68,61,57,58,54,51,60,58,53,41,65,55,56,56,58,62,60,51,62,56,58,78,75,65,51,3
Cole Stockton,69,70,68,67,60,53,62,61,65,62,55,40,59,59,42,28,43,36,36,21,60,32,16,12,75,58,76,33,4
Martin Harrer,68,74,76,57,63,61,49,53,57,63,61,46,56,55,57,34,57,44,43,23,43,37,28,27,45,61,74,28,4
Nicolás Fernández,70,72,70,74,48,49,48,37,34,48,33,31,45,39,61,36,62,49,48,61,57,56,61,56,71,71,54,53,3
Xiaoming Li,69,68,66,71,59,56,62,53,37,41,36,53,32,44,42,38,64,56,42,63,55,53,60,61,76,82,62,59,3
Peng Li,49,54,51,52,52,35,50,24,20,45,22,20,30,26,20,23,45,40,21,55,72,56,59,57,74,86,75,65,0
Alexander Domin Christovao M'Futila,77,70,64,58,52,64,45,59,65,59,55,57,59,51,49,29,60,49,42,30,67,41,19,15,80,67,77,72,4
Alexander Nilsson,78,72,69,70,60,59,49,64,59,60,47,50,48,50,59,34,59,55,43,43,45,45,30,28,71,75,64,72,4
Sung Min Ha,66,66,91,58,63,61,60,57,45,62,42,45,58,52,55,50,64,58,56,60,53,50,54,52,82,65,82,65,3
Seyi Adekoya,94,93,92,85,55,61,55,57,57,58,48,51,57,49,39,33,59,29,32,18,53,38,20,16,82,51,59,55,4
Morten Knudsen,60,67,67,73,65,63,58,48,47,53,54,45,46,55,54,57,65,63,55,43,39,54,51,54,56,70,52,42,3
Jeppe Illum,72,70,62,63,60,60,55,60,60,56,57,57,48,52,50,44,58,55,52,36,51,35,35,32,62,64,64,42,4
Xingyu Ma,67,61,57,62,65,58,53,58,34,54,36,30,40,60,38,38,62,56,33,69,47,56,71,62,62,73,66,65,3
Fei Wang,81,78,67,80,59,61,50,51,42,49,46,47,48,47,46,36,57,48,52,52,41,56,57,56,73,80,57,61,3
Xin Xu,62,69,66,65,58,55,45,50,44,56,39,33,45,44,44,37,62,55,36,55,52,69,56,60,66,72,77,61,3
Yinong Tian,78,71,69,67,57,45,48,42,21,55,20,28,38,63,31,27,59,57,30,58,67,56,65,64,77,79,82,65,0
Jaber Asiri,68,68,62,70,53,58,49,60,63,57,56,52,59,50,33,33,47,36,50,21,64,17,20,16,67,58,58,51,4
Abdulelah Al Malki,58,67,55,73,62,60,55,50,47,64,51,47,45,62,54,43,62,58,46,58,52,58,59,58,69,62,68,55,3
Jiaqi Zhang,59,57,55,37,55,57,54,48,54,59,63,44,50,58,44,51,60,54,42,64,66,57,59,55,56,75,84,57,3
Hokuto Nakamura,57,57,77,85,62,58,71,48,46,58,41,39,47,44,56,41,60,55,52,63,41,59,58,62,79,79,61,74,3
Diego Soto,67,58,61,78,53,53,53,48,38,39,42,27,33,35,55,29,62,58,28,58,61,63,65,61,54,66,65,62,0
Salvador Cordero,61,59,66,78,54,59,49,21,30,48,57,51,42,32,47,49,63,57,51,60,60,65,63,61,73,73,49,47,3
Baojie Zhu,61,68,84,79,59,61,56,52,59,52,52,44,45,61,47,41,63,57,55,32,42,49,41,44,78,81,62,44,4
Felipe Jaramillo,57,58,54,53,59,64,61,53,47,46,52,31,41,58,37,45,65,58,49,60,52,60,61,51,67,75,78,64,3
Kaimu Zheng,60,61,54,54,60,27,45,23,15,31,23,23,30,45,28,21,54,52,27,56,49,57,66,61,69,74,72,68,0
Fan Wang,64,68,48,70,62,64,46,57,43,43,42,38,38,48,58,24,48,44,31,65,41,60,64,57,34,63,73,64,3
Andrew Stadler,74,74,76,75,61,55,57,64,59,57,56,53,57,55,52,36,54,47,49,18,52,34,17,13,67,77,60,77,4
Malkom Moënza,86,82,74,64,54,58,63,40,24,58,45,49,28,48,64,28,52,55,62,48,48,55,54,63,64,72,66,74,3
Abdullah Al Harbi,66,65,57,53,57,50,46,34,30,41,55,34,47,55,52,45,55,46,54,62,57,58,61,59,66,59,68,60,3
Mujahid Al Mania,80,80,75,66,49,63,43,58,62,60,51,42,59,54,50,30,51,31,34,11,50,13,13,10,76,55,67,33,4
Faress Al Aiyaf,73,76,82,71,58,64,57,58,44,56,46,43,57,63,58,59,64,60,62,45,55,34,48,43,55,70,40,44,4
Ali Hissain Khormi,94,86,88,93,59,60,49,60,64,59,60,52,63,54,30,37,52,38,41,11,55,18,20,20,66,70,33,27,4
Mohammed Al Bishi,74,80,64,69,58,58,49,63,60,57,58,48,59,48,45,38,53,42,44,19,54,20,24,25,70,63,66,64,4
